Name,Age,Distance,Duration,Steps,HeartRate,Calories
Brittany King,49,,27.0,8046.0,144.0,254.0
Anna Harris,53,2.0,24.0,1686.0,152.0,427.0
Mary Cortez,23,13.0,65.0,19669.0,89.0,670.0
Cathy Wilson PhD,41,8.0,54.0,6004.0,103.0,339.0
Rebecca Little,54,2.0,17.0,4951.0,110.0,128.0
Samuel Davis,42,3.0,75.0,11205.0,86.0,267.0
John Thomas,55,1.0,16.0,,79.0,469.0
Joseph Cardenas,64,1.0,39.0,3537.0,89.0,698.0
Kenneth Hunt,60,2.0,44.0,1601.0,69.0,134.0
Joanne Reynolds,53,3.0,24.0,1657.0,135.0,439.0
Christine Blankenship,62,1.0,37.0,3130.0,87.0,
Richard Chambers,26,3.0,48.0,9386.0,,446.0
James Gardner,50,5.0,70.0,9471.0,114.0,210.0
Natalie Edwards,42,,,10323.0,110.0,374.0
Douglas Rivera,37,7.0,53.0,7242.0,92.0,289.0
Jennifer Brennan,49,,50.0,9763.0,126.0,235.0
Cynthia Baker,45,6.0,67.0,10910.0,127.0,302.0
Rebekah Johnson,37,,54.0,10617.0,166.0,315.0
Mary Thomas,24,10.0,102.0,15320.0,133.0,574.0
Connor Bryant,49,4.0,78.0,9707.0,164.0,367.0
Antonio Lloyd,43,2.0,77.0,9620.0,151.0,493.0
Richard Gates,58,2.0,15.0,,124.0,478.0
Joseph Butler,18,2.0,15.0,,124.0,478.0
Miss Tammy White,53,5.0,19.0,4877.0,110.0,404.0
Ashley Turner,28,7.0,89.0,15615.0,93.0,612.0
Nathan Gray,58,1.0,39.0,2011.0,121.0,235.0
Andrea Ramos,62,2.0,21.0,2983.0,171.0,190.0
Jacob Allen,61,2.0,44.0,4048.0,98.0,595.0
Catherine Davis,53,3.0,48.0,4507.0,141.0,123.0
Lindsay Phillips,55,5.0,31.0,4580.0,165.0,279.0
Brittany Williams,58,5.0,26.0,2011.0,159.0,135.0
Brent Hester,39,7.0,75.0,6007.0,,559.0
Seth Rice,37,2.0,72.0,6440.0,141.0,390.0
Mark Walker Jr.,43,7.0,32.0,6928.0,96.0,319.0
Nicholas Miller,62,5.0,47.0,3571.0,110.0,461.0
Mr. Scott Richards,45,1.0,66.0,11181.0,130.0,488.0
Ashley Boyd,19,1.0,119.0,13999.0,87.0,848.0
Patricia Hahn,36,7.0,26.0,7277.0,81.0,410.0
Francis Garcia,53,2.0,10.0,3042.0,90.0,
Dennis Wyatt,18,2.0,10.0,3042.0,90.0,
Jeffrey Clark,46,1.0,79.0,8983.0,154.0,381.0
Deborah Wallace,48,1.0,31.0,6904.0,120.0,642.0
Nathan Torres,62,2.0,20.0,,114.0,148.0
Charles Barker,57,3.0,34.0,2592.0,,664.0
William Lynch,29,10.0,93.0,11525.0,75.0,312.0
Belinda Bailey,22,2.0,73.0,15944.0,108.0,655.0
Vincent Farrell,22,,55.0,16117.0,148.0,686.0
Christopher Ramirez,25,4.0,70.0,15196.0,133.0,710.0
Elizabeth Mathis,23,14.0,61.0,15543.0,126.0,631.0
Laura Montes,55,3.0,34.0,4215.0,88.0,401.0
Patricia Houston,47,4.0,30.0,6623.0,114.0,372.0
Emily Olsen,27,0.0,38.0,12453.0,107.0,346.0
Bruce Mitchell,42,1.0,62.0,10588.0,,572.0
Stacey Nguyen,28,,43.0,15276.0,122.0,727.0
Juan Strickland,56,1.0,,,157.0,110.0
Sheryl Rodriguez,43,8.0,66.0,9484.0,165.0,307.0
Crystal Wood,37,1.0,67.0,11864.0,144.0,455.0
Nicole Wallace,56,4.0,33.0,4603.0,179.0,683.0
Allison Wood,21,5.0,67.0,15148.0,155.0,700.0
Deanna Hill,31,4.0,91.0,12922.0,141.0,604.0
Dylan Snow,56,1.0,26.0,2997.0,151.0,640.0
Thomas Norman,29,6.0,65.0,10752.0,127.0,
Linda Ford,52,3.0,17.0,,138.0,316.0
Lauren Thornton,36,2.0,31.0,11036.0,92.0,562.0
David Johnson,52,2.0,28.0,1972.0,,459.0
Nicholas Whitehead,25,11.0,83.0,13494.0,,834.0
Tina Vance,50,3.0,61.0,6107.0,71.0,601.0
Robert Smith Jr.,64,2.0,31.0,,71.0,602.0
Melissa Daniel,47,1.0,63.0,6034.0,,294.0
Kristen Smith,47,7.0,60.0,8993.0,169.0,271.0
Dr. Tasha Harris,34,,74.0,10037.0,163.0,479.0
Tammy Schaefer,34,8.0,54.0,10608.0,152.0,659.0
Robert Smith,52,4.0,36.0,1101.0,129.0,644.0
Christina Reyes,23,10.0,,,155.0,
Anne Gomez,26,4.0,,8330.0,130.0,
Elizabeth Garrett,38,2.0,38.0,8964.0,90.0,240.0
Jacob Conley,20,5.0,85.0,16634.0,152.0,826.0
Larry Martin MD,31,11.0,69.0,8323.0,139.0,533.0
Lauren Hernandez,45,1.0,28.0,8997.0,163.0,211.0
Joseph Robbins,27,,,,,
Holly Bowman,64,,46.0,4094.0,112.0,113.0
Kara Harvey,28,1.0,53.0,8601.0,136.0,437.0
Dr. Jeffrey Clayton III,59,2.0,48.0,2688.0,,517.0
John Curry,48,8.0,61.0,8785.0,98.0,632.0
Shannon Stewart,44,4.0,50.0,11000.0,143.0,
Sophia Wright,51,4.0,48.0,2052.0,82.0,
Jennifer Brooks,24,9.0,87.0,12944.0,126.0,
Lynn Johns,55,1.0,12.0,1782.0,93.0,
Tyler Vega,25,14.0,102.0,19672.0,,604.0
Mary Simpson,25,10.0,80.0,13334.0,143.0,668.0
Destiny Smith,40,1.0,25.0,7014.0,128.0,593.0
William Vasquez,47,2.0,,11349.0,124.0,492.0
Jonathan Carrillo,35,1.0,,12536.0,163.0,568.0
Mrs. Brooke Little,47,5.0,49.0,,115.0,473.0
William Scott,61,,36.0,1757.0,85.0,677.0
Jennifer Davidson DDS,33,10.0,79.0,15016.0,142.0,712.0
Robert Harris,36,6.0,65.0,,124.0,223.0
Steven Cook,39,5.0,58.0,6502.0,165.0,452.0
Karen Ponce,32,,48.0,9049.0,127.0,
Chad Fischer,23,4.0,114.0,17434.0,114.0,460.0
Christina Sandoval,64,3.0,16.0,4632.0,135.0,545.0
Marc Houston,62,1.0,15.0,4410.0,69.0,338.0
Crystal Santos,34,9.0,,10448.0,148.0,605.0
James Smith,25,5.0,77.0,18328.0,142.0,672.0
Alexander Wolfe,35,8.0,59.0,14020.0,,695.0
Janet Davies,64,1.0,32.0,1763.0,140.0,
Melinda Jackson,27,2.0,53.0,14122.0,101.0,326.0
Mrs. Melinda Nelson,56,1.0,26.0,2174.0,,
Kim Ray,22,9.0,56.0,,83.0,563.0
Katherine Williams,40,7.0,,6011.0,147.0,617.0
Cheryl Calhoun,42,6.0,48.0,11803.0,80.0,260.0
Cody Hernandez,47,6.0,26.0,8051.0,155.0,
Christian Perez,40,2.0,73.0,10072.0,100.0,549.0
Michael Franklin,33,1.0,42.0,11295.0,87.0,511.0
Leslie Parker,59,1.0,27.0,2316.0,,468.0
Ashley Ramirez,52,2.0,48.0,4874.0,133.0,514.0
Andrew Brown,34,2.0,65.0,,132.0,379.0
Ashley Lee,19,10.0,55.0,14666.0,120.0,685.0
Heather Patterson,32,4.0,55.0,12346.0,113.0,688.0
Eric Butler,44,8.0,66.0,11243.0,97.0,634.0
Elizabeth Bennett,31,5.0,74.0,12724.0,158.0,482.0
Lori Martin,55,4.0,40.0,3254.0,,578.0
Rachel Lynn,20,12.0,73.0,,106.0,815.0
Dawn Whitehead,33,1.0,72.0,12111.0,103.0,701.0
Jared Knight,64,2.0,31.0,1517.0,169.0,203.0
David Watson,35,,48.0,10075.0,115.0,704.0
Susan Huber,43,6.0,31.0,6374.0,85.0,450.0
Scott Cooper,24,,77.0,16652.0,112.0,
Caitlyn Ruiz,54,2.0,25.0,4384.0,129.0,478.0
Adam Rivera,59,3.0,,2204.0,104.0,612.0
Christine Reynolds,31,8.0,50.0,15301.0,114.0,
Brenda Wilkins,29,1.0,50.0,11386.0,80.0,317.0
Christopher Miller,34,4.0,77.0,12813.0,85.0,446.0
Kristina Jones,22,7.0,55.0,16853.0,149.0,428.0
Tony Richard,37,8.0,62.0,,88.0,258.0
Karen Fitzgerald,21,,67.0,14582.0,106.0,446.0
Veronica Flores,20,7.0,112.0,15917.0,113.0,807.0
Andrew Soto,27,3.0,95.0,10993.0,94.0,409.0
Robert Walker,54,2.0,,3678.0,74.0,394.0
Kylie Sanford,54,0.0,42.0,4917.0,68.0,
Jesus Williams,40,2.0,63.0,11258.0,,345.0
Thomas Hall,63,3.0,26.0,4914.0,165.0,683.0
James Ortiz,30,2.0,76.0,10884.0,,557.0
Daisy Smith,58,3.0,44.0,,127.0,112.0
Anna Coleman,24,4.0,55.0,19691.0,104.0,469.0
Anthony Frank,61,3.0,35.0,2520.0,63.0,218.0
Dana Miller,52,2.0,43.0,4080.0,86.0,234.0
Heather Arellano,23,8.0,65.0,12359.0,88.0,554.0
Laura Lewis,25,13.0,102.0,17189.0,124.0,707.0
Jennifer Aguilar,18,13.0,102.0,17189.0,124.0,707.0
Steve Osborne,26,4.0,76.0,8609.0,130.0,612.0
Steven Rodriguez,22,8.0,,17074.0,86.0,534.0
Bruce Larsen,28,10.0,65.0,15766.0,147.0,
Nicholas Powell,26,8.0,40.0,8557.0,82.0,472.0
Monica Curry,37,2.0,78.0,9993.0,111.0,456.0
Michael Jackson,53,5.0,10.0,4723.0,108.0,128.0
Ann Powell,52,5.0,29.0,4762.0,,422.0
Brian Collier,63,3.0,20.0,2862.0,95.0,420.0
Tyler Williams,49,8.0,77.0,9941.0,,302.0
Keith Mosley DDS,32,6.0,47.0,,98.0,733.0
Marie Martin,34,5.0,58.0,15082.0,112.0,523.0
Kristin Bridges,52,5.0,12.0,3618.0,,537.0
George Hoover,58,2.0,16.0,4031.0,97.0,573.0
Tina Silva,43,3.0,36.0,10305.0,147.0,303.0
Adam Reid,22,4.0,107.0,14011.0,138.0,529.0
Paul Brown,21,8.0,75.0,12046.0,91.0,501.0
Emily Garcia,42,3.0,66.0,10461.0,164.0,597.0
Eric Carrillo,56,1.0,29.0,3036.0,172.0,
April Moore,52,0.0,35.0,4823.0,74.0,298.0
Mark Jenkins,34,10.0,46.0,11525.0,,435.0
Daniel Hines,63,5.0,,1811.0,117.0,148.0
Margaret Wade,26,,69.0,13518.0,,535.0
Stephanie Brooks,28,9.0,47.0,12225.0,131.0,708.0
Bridget Collins,57,1.0,45.0,1999.0,134.0,417.0
Isaiah Harrington,36,6.0,32.0,6006.0,111.0,
Christina Johnson,30,5.0,40.0,12408.0,158.0,446.0
Shannon Hess,59,1.0,16.0,3360.0,160.0,
Elijah Hall,30,7.0,97.0,8831.0,77.0,351.0
Joyce Luna,34,5.0,47.0,12148.0,126.0,686.0
Rachel Green,28,7.0,52.0,14953.0,112.0,664.0
Karen Murphy,30,8.0,55.0,13729.0,91.0,471.0
Erin Ward,49,7.0,47.0,11998.0,108.0,344.0
Brian Mason,37,4.0,70.0,7197.0,169.0,353.0
Gina Davidson,58,4.0,39.0,4849.0,123.0,527.0
Sharon Lucas,52,4.0,,4494.0,,
Jeffery Hoover,64,5.0,,2588.0,,257.0
Diane Young,46,7.0,77.0,10173.0,103.0,350.0
Christopher Taylor,52,0.0,41.0,1671.0,167.0,371.0
Dennis Lozano,23,13.0,59.0,16223.0,146.0,610.0
Zachary Garza,45,2.0,66.0,11025.0,137.0,498.0
Sandra Scott,54,1.0,43.0,4089.0,115.0,584.0
Terry Baxter,30,11.0,85.0,10266.0,118.0,602.0
Alexandra Rosales,35,2.0,71.0,10098.0,141.0,723.0
Donald Campbell Jr.,21,2.0,108.0,16609.0,,717.0
Jenna Wood,31,2.0,87.0,14924.0,104.0,706.0
Shelby Smith,31,8.0,56.0,9213.0,101.0,616.0
Alexander Campos,55,,27.0,1820.0,,349.0
Valerie Bass,22,4.0,76.0,19647.0,158.0,605.0
Mitchell Herring,21,12.0,98.0,,85.0,
Gregory Bell,61,3.0,40.0,4923.0,117.0,218.0
Chelsea Carlson,37,4.0,67.0,8632.0,104.0,233.0
Sarah Nguyen,58,4.0,31.0,2024.0,163.0,470.0
Erica Edwards,18,4.0,31.0,2024.0,163.0,470.0
Sandra Miles,40,8.0,,6417.0,162.0,268.0
Heather Sanchez,44,5.0,55.0,10617.0,124.0,578.0
Joann Golden,45,2.0,67.0,8737.0,129.0,559.0
Selena Mendez,25,8.0,86.0,12572.0,121.0,
Chase Henderson,57,2.0,12.0,4095.0,65.0,
James House,21,11.0,109.0,17199.0,90.0,737.0
Pamela Butler,25,12.0,65.0,,,492.0
Kristina Porter,25,13.0,52.0,15237.0,93.0,899.0
Charles Cox,48,4.0,50.0,10178.0,80.0,417.0
Joseph Hughes,26,,50.0,11670.0,97.0,504.0
Kendra Riggs,60,4.0,16.0,3693.0,105.0,314.0
Rachel Rodriguez,30,1.0,72.0,11927.0,,761.0
Isaac Estes,44,2.0,25.0,9551.0,115.0,261.0
Amanda Harrington,18,2.0,25.0,9551.0,115.0,261.0
Samantha Davis,38,6.0,53.0,11983.0,70.0,
Jennifer Thomas,46,5.0,63.0,6930.0,74.0,225.0
Tammy Smith,46,,30.0,,143.0,344.0
Lori Fitzpatrick,40,7.0,52.0,6465.0,88.0,316.0
Kayla Bentley,39,1.0,58.0,,138.0,623.0
Jamie Hamilton,30,,45.0,8450.0,116.0,479.0
Kimberly Johnson,50,,26.0,9933.0,93.0,406.0
Christopher Harrington,30,3.0,92.0,9651.0,,369.0
Timothy Hernandez,33,4.0,68.0,12541.0,134.0,609.0
Scott Shaffer,38,4.0,79.0,11325.0,146.0,562.0
Carrie Baldwin,44,3.0,25.0,11177.0,168.0,
Brian Coleman,51,3.0,28.0,3574.0,175.0,447.0
Vanessa Butler,55,1.0,15.0,,146.0,406.0
Michelle Richardson,52,4.0,49.0,1249.0,73.0,389.0
Lisa Quinn,41,8.0,73.0,6652.0,85.0,359.0
Thomas Lynch,29,7.0,37.0,13649.0,115.0,505.0
Elizabeth Shepherd,46,7.0,48.0,10608.0,75.0,267.0
Sarah Watson,54,2.0,40.0,1416.0,,624.0
Melissa Wallace,40,7.0,27.0,8284.0,,
Sandra Rowe,43,,57.0,8318.0,95.0,616.0
Shannon Davis,58,3.0,16.0,4186.0,153.0,245.0
Anthony Miller,49,7.0,29.0,11484.0,89.0,595.0
Sarah Lopez,23,7.0,57.0,15206.0,133.0,575.0
Damon Fox,49,4.0,41.0,7872.0,152.0,323.0
Ms. Traci Henson,36,7.0,66.0,9898.0,,519.0
Deanna Kelly,31,1.0,,9307.0,,310.0
Katrina Griffin,49,5.0,59.0,8112.0,74.0,
Leslie Thompson,48,6.0,37.0,9725.0,144.0,635.0
Kyle Long,50,3.0,,,135.0,
Mr. Jacob Brooks,52,1.0,43.0,3715.0,147.0,
Erica Quinn,45,6.0,73.0,8032.0,158.0,397.0
Brandon Cooper,42,7.0,,8340.0,115.0,449.0
Charles Shaw,59,5.0,22.0,2335.0,143.0,133.0
Timothy Barry,41,5.0,58.0,,91.0,397.0
Rebecca Arnold,64,2.0,12.0,1576.0,,590.0
Amanda Castro,34,1.0,90.0,9383.0,97.0,641.0
Michael West,50,8.0,,6167.0,116.0,442.0
Tara Ward,59,0.0,30.0,1603.0,158.0,
Justin Smith MD,44,5.0,39.0,6536.0,75.0,517.0
Derek Park,31,2.0,86.0,,81.0,666.0
Melissa Wiley DDS,45,8.0,76.0,,129.0,587.0
Clayton Thompson,35,8.0,83.0,12102.0,134.0,409.0
David Craig,39,5.0,62.0,7139.0,,306.0
Elizabeth Butler,27,10.0,75.0,9877.0,128.0,655.0
Kimberly Oneill,60,1.0,12.0,1810.0,127.0,530.0
Anthony Rios,34,10.0,73.0,15495.0,107.0,799.0
Rachel Richardson,36,3.0,43.0,11905.0,150.0,585.0
Megan Christensen,45,4.0,,9312.0,137.0,287.0
Carrie Fowler,33,8.0,52.0,15171.0,114.0,476.0
Kathryn Dean,56,3.0,26.0,3765.0,168.0,267.0
Stephanie Dickerson,62,4.0,37.0,3227.0,120.0,358.0
Brittany Hernandez,41,3.0,31.0,10223.0,106.0,
Scott Sellers,58,4.0,28.0,2053.0,89.0,214.0
Patricia Hughes,30,3.0,87.0,15737.0,114.0,
Christina Hall,58,4.0,44.0,4414.0,145.0,189.0
Gabriela Leon,35,11.0,42.0,15705.0,98.0,432.0
Lacey Lloyd,49,5.0,77.0,10785.0,132.0,383.0
Tammy Lucero,59,4.0,48.0,2483.0,63.0,482.0
Aaron Wong,33,11.0,54.0,14238.0,,352.0
Michael Vang,29,,96.0,12448.0,,348.0
Daniel Phillips,62,1.0,42.0,3967.0,110.0,685.0
Alexis Watkins,47,2.0,35.0,10781.0,166.0,412.0
Abigail Brown,25,5.0,83.0,19622.0,,600.0
Linda Wheeler,23,,67.0,15283.0,85.0,761.0
Lisa Lynch,53,2.0,,4664.0,177.0,100.0
Brandon Martinez,38,8.0,56.0,,,210.0
Kari Gonzalez,26,10.0,42.0,12972.0,94.0,507.0
Nicole Guzman,29,2.0,53.0,8276.0,89.0,333.0
Jennifer Herring,22,8.0,113.0,14146.0,116.0,
Eric Steele,40,4.0,43.0,7264.0,,544.0
James Walker,19,12.0,79.0,17112.0,111.0,712.0
Samantha Miller,21,8.0,68.0,17337.0,112.0,522.0
Jennifer Warner,22,4.0,100.0,15982.0,108.0,718.0
Alicia Warner,33,11.0,,9494.0,103.0,777.0
Robin Paul,31,,49.0,13550.0,75.0,
Christina Larson,48,1.0,39.0,10722.0,155.0,495.0
Antonio Johnson,24,14.0,,13424.0,147.0,600.0
Brandon Simmons,31,9.0,61.0,10978.0,138.0,725.0
William Jones,40,7.0,44.0,10071.0,169.0,284.0
Jeffrey Martin,51,1.0,40.0,1596.0,125.0,698.0
Caitlin Delacruz,48,1.0,50.0,11031.0,104.0,551.0
Kimberly Murray,27,3.0,82.0,13838.0,,
Kayla Mullen,63,2.0,35.0,1396.0,99.0,467.0
Erik Clarke,44,7.0,66.0,7466.0,108.0,636.0
John Ramos,36,4.0,,10672.0,146.0,563.0
Renee Frank,42,2.0,,6754.0,153.0,444.0
Amy Johnson,50,7.0,65.0,9392.0,117.0,230.0
Nicole Yates,57,4.0,11.0,1199.0,98.0,333.0
Jesus Ross DVM,57,2.0,47.0,1161.0,119.0,169.0
Amy Day,51,2.0,43.0,2034.0,160.0,215.0
Joseph Nelson,26,,40.0,,150.0,748.0
Melissa Pratt,29,5.0,87.0,11858.0,78.0,631.0
Samuel Dougherty,64,2.0,,,128.0,196.0
Paul Turner MD,50,7.0,51.0,7697.0,114.0,623.0
Kimberly Harrison,40,2.0,37.0,7741.0,,469.0
Latoya Wilson,44,7.0,45.0,7051.0,91.0,255.0
Veronica Hernandez,27,,43.0,14314.0,154.0,606.0
Angela Zavala,23,5.0,96.0,18744.0,152.0,647.0
Albert Garcia,53,2.0,22.0,2433.0,104.0,465.0
William Stout,43,7.0,39.0,8096.0,100.0,325.0
Charles Young,57,5.0,16.0,2140.0,83.0,203.0
Benjamin Holt,52,1.0,,1034.0,167.0,125.0
Christopher Davis,42,4.0,41.0,6927.0,82.0,637.0
John Henderson,42,8.0,34.0,11313.0,160.0,324.0
Lisa Meyers,62,3.0,14.0,3412.0,170.0,478.0
Marissa Mills,19,5.0,52.0,15410.0,135.0,647.0
Jessica Marsh,44,3.0,48.0,11473.0,129.0,227.0
Mr. David Wiggins Jr.,57,5.0,46.0,4587.0,,102.0
Sandra Hooper,62,4.0,15.0,1261.0,,146.0
Toni Nelson,48,3.0,31.0,8039.0,160.0,414.0
Roy Wright,32,10.0,96.0,13742.0,114.0,396.0
Tanya Johnson,28,,37.0,13690.0,158.0,771.0
Barbara Key,56,4.0,47.0,4037.0,,494.0
Paul Mason,52,4.0,43.0,2820.0,,444.0
Christy White,39,4.0,40.0,9919.0,125.0,521.0
Kim Bush,38,2.0,36.0,10084.0,134.0,622.0
Anthony Hamilton,42,5.0,34.0,11909.0,84.0,349.0
Lindsay Whitehead,60,,10.0,1128.0,150.0,413.0
Mallory Robinson,38,6.0,67.0,6685.0,112.0,
Ms. Kristen Woodard,42,7.0,46.0,8599.0,133.0,353.0
Michael Richardson,61,2.0,16.0,1351.0,124.0,261.0
Tonya Mckenzie,26,0.0,79.0,10404.0,105.0,597.0
Melanie Garcia,21,7.0,73.0,13209.0,114.0,696.0
Jacob Taylor,22,4.0,67.0,16754.0,137.0,870.0
David Gamble,64,3.0,23.0,,177.0,138.0
Amy Stevens,36,8.0,59.0,10354.0,143.0,365.0
Matthew Jones,43,,38.0,8274.0,75.0,338.0
Michael Jackson,34,6.0,56.0,11200.0,,792.0
Kristin Christensen,44,7.0,26.0,9103.0,116.0,610.0
Samuel Gordon,23,3.0,63.0,19707.0,138.0,593.0
David Martin,36,6.0,,11514.0,166.0,587.0
Ruth Parker,25,4.0,108.0,16296.0,104.0,753.0
Melissa Perez,56,4.0,28.0,4662.0,175.0,541.0
Helen Griffin,19,14.0,97.0,12616.0,151.0,720.0
Kenneth Robbins,27,,72.0,11856.0,134.0,530.0
Darrell Hill,58,1.0,39.0,1360.0,164.0,551.0
Nancy Harrison,27,1.0,75.0,12269.0,89.0,630.0
Teresa Melton,44,4.0,73.0,8130.0,123.0,505.0
Sylvia Gray,64,3.0,19.0,1598.0,61.0,370.0
Daniel Nelson,53,2.0,13.0,1066.0,160.0,657.0
Dominique Garner,41,8.0,71.0,6941.0,143.0,533.0
Nancy Walters,32,8.0,53.0,14883.0,147.0,472.0
Michael Woodard,39,4.0,59.0,7513.0,103.0,
Brady Mcbride,50,7.0,51.0,9947.0,83.0,591.0
Deborah Garrett,27,8.0,94.0,12049.0,124.0,628.0
David Delgado,31,,54.0,8616.0,116.0,716.0
Amy Henson,63,1.0,18.0,3695.0,67.0,272.0
Melissa Atkins,57,0.0,33.0,4655.0,177.0,220.0
Daniel Garcia,62,5.0,,4795.0,95.0,319.0
Austin Thompson,54,1.0,38.0,1810.0,176.0,485.0
Shannon Wilson,44,4.0,36.0,7128.0,162.0,303.0
Katherine Fletcher,32,7.0,59.0,11351.0,123.0,337.0
Timothy Ross,52,4.0,12.0,4401.0,99.0,678.0
Mark Jenkins,32,,95.0,10807.0,,
Mr. Shannon Campbell,60,3.0,,4205.0,73.0,230.0
Jennifer Evans,58,4.0,40.0,1743.0,115.0,148.0
Harry Perez,43,4.0,70.0,9753.0,160.0,356.0
Kimberly Spencer,51,0.0,,3407.0,178.0,151.0
Amy Ortiz,46,2.0,78.0,6032.0,80.0,243.0
Crystal Lee,21,5.0,50.0,,88.0,503.0
Eugene Thompson,30,7.0,92.0,11751.0,90.0,
Ronald Estrada Jr.,60,,21.0,3455.0,60.0,151.0
Calvin Kent,44,,49.0,10202.0,97.0,611.0
Krista Flores,35,11.0,58.0,,,789.0
Beth Rogers,49,6.0,47.0,6359.0,96.0,565.0
Terrence Johnson,24,10.0,113.0,13625.0,123.0,559.0
Tyler Larson,37,2.0,39.0,6898.0,162.0,387.0
Joshua Wood,31,3.0,,,79.0,621.0
Marie Wiggins,23,3.0,76.0,16490.0,101.0,
Jacob Perez,25,10.0,110.0,19241.0,88.0,871.0
Robert House,29,1.0,60.0,14355.0,156.0,328.0
Gabriella Cruz,35,7.0,74.0,12365.0,114.0,701.0
Mrs. Heather Thomas,29,7.0,37.0,9191.0,77.0,519.0
Matthew Parker,29,7.0,97.0,12307.0,,679.0
Chase Brady,64,1.0,46.0,2100.0,84.0,259.0
Elizabeth Hall,19,9.0,119.0,19566.0,134.0,776.0
Jose Martinez,43,1.0,75.0,7807.0,117.0,
Wesley Sanders,38,6.0,65.0,11855.0,157.0,502.0
Robert Soto,57,,34.0,2952.0,,166.0
Mark Mcguire,31,6.0,82.0,13658.0,106.0,461.0
Samantha Wade,60,4.0,22.0,,178.0,691.0
Sonia Davis,48,6.0,77.0,11700.0,92.0,536.0
Andrea Reed,27,3.0,91.0,14418.0,158.0,351.0
Susan Cortez,47,6.0,66.0,,146.0,585.0
Mark Randall,62,2.0,41.0,3994.0,118.0,225.0
Michael Collins,53,0.0,18.0,1458.0,111.0,484.0
Eileen Mitchell,46,2.0,,,121.0,308.0
Brenda Bell,49,5.0,72.0,11215.0,84.0,224.0
Andrew Gardner,50,1.0,52.0,6199.0,98.0,304.0
Beth Winters,51,1.0,26.0,4103.0,90.0,587.0
Denise Jones,32,9.0,80.0,15015.0,133.0,685.0
Mr. Robert Silva DDS,40,8.0,35.0,8260.0,156.0,
Gerald Anderson,45,6.0,75.0,11017.0,157.0,
Robin Cox,56,2.0,26.0,4865.0,109.0,374.0
Blake Holmes,22,9.0,79.0,12422.0,,650.0
Terri Terry,23,15.0,54.0,17893.0,104.0,431.0
Kelly Sims,23,4.0,78.0,15625.0,159.0,628.0
Joseph Montgomery,24,10.0,70.0,15420.0,149.0,723.0
Anna Cox,59,1.0,11.0,2868.0,65.0,640.0
Edward Meadows,51,1.0,29.0,3407.0,114.0,132.0
Adam Hill,21,11.0,54.0,16936.0,117.0,504.0
Kathy Ellis,41,2.0,78.0,10210.0,94.0,293.0
Steven Jimenez,31,11.0,88.0,9718.0,138.0,588.0
Pamela Conner,60,2.0,38.0,2384.0,144.0,253.0
Heather Ingram,23,9.0,75.0,,148.0,
Trevor Mason,63,4.0,30.0,2491.0,160.0,634.0
Russell Miller,19,2.0,87.0,13307.0,119.0,704.0
Jaclyn Green,36,2.0,75.0,10620.0,147.0,
Sandra Miller,51,1.0,31.0,2411.0,99.0,630.0
Andrew Johnson,54,2.0,44.0,4195.0,91.0,
Juan Hill,57,1.0,36.0,1708.0,97.0,
Nancy Duncan,26,8.0,95.0,14722.0,137.0,
Kathleen Long,18,8.0,95.0,14722.0,137.0,
Taylor Vasquez,39,5.0,69.0,7696.0,161.0,605.0
Erik Reyes,43,2.0,61.0,8115.0,89.0,489.0
Wendy Mcclain,30,7.0,39.0,14513.0,113.0,579.0
Jane Guerrero,59,1.0,27.0,4525.0,144.0,352.0
Michele Moore,43,6.0,,,76.0,630.0
Kyle Scott,28,10.0,78.0,11284.0,145.0,451.0
Maria Henry,40,8.0,42.0,9930.0,139.0,495.0
Sean Price,32,2.0,81.0,,125.0,576.0
Darren Spence,53,2.0,14.0,1474.0,80.0,403.0
Jesse Ferguson,47,5.0,25.0,7044.0,133.0,300.0
Allison Carter,54,1.0,30.0,3542.0,155.0,683.0
Aaron Gordon,42,0.0,37.0,8838.0,147.0,339.0
Alicia Smith MD,29,,96.0,15921.0,112.0,624.0
Emma Jones,45,5.0,48.0,7923.0,98.0,
Joseph Cruz,39,3.0,31.0,11825.0,139.0,471.0
Sandra Pena,46,2.0,37.0,10101.0,145.0,358.0
Jennifer Thompson,50,3.0,54.0,6446.0,98.0,363.0
Sean Skinner,37,2.0,33.0,6293.0,103.0,286.0
Sarah Fowler,19,3.0,92.0,13378.0,95.0,863.0
Susan Graves,28,3.0,71.0,15051.0,90.0,786.0
Julian Nelson,28,7.0,85.0,13560.0,86.0,647.0
Michael Kennedy,44,1.0,28.0,9279.0,129.0,375.0
Andrea Kirby,26,6.0,43.0,13545.0,164.0,606.0
Patrick Valdez,24,9.0,106.0,12106.0,,578.0
Michael Allen,41,5.0,60.0,7402.0,94.0,533.0
Jennifer Haney,58,3.0,49.0,3216.0,63.0,431.0
Rebecca Kim,61,2.0,31.0,2350.0,109.0,571.0
Sarah West MD,57,2.0,19.0,4718.0,125.0,122.0
Isaac Lozano,61,0.0,27.0,4176.0,136.0,161.0
Troy Medina,60,3.0,49.0,,119.0,282.0
Brandon Jones,39,1.0,56.0,,123.0,542.0
Patricia Clark,52,4.0,43.0,4747.0,159.0,143.0
Rebecca Carter,42,3.0,53.0,10178.0,129.0,246.0
Angel Wolf II,58,2.0,43.0,,148.0,604.0
William Carrillo,46,1.0,,11435.0,147.0,610.0
